"sp";"treeid";"setTleaf";"anet.21p";"anet.0p";"Rd";"corranet";"anet.delta";"pr.CO2";"pr.real";"pr.percent";"gsw.21p";"gsw.0p";"gsw.delta";"gsw.percent";"E.21p";"E.0p";"E.delta";"E.percent";"ETR.21p";"ETR.0p";"ETR.delta";"ETR.percent";"JT";"JO1";"JC1";"JO2";"JC2";"Rp.ETR";"JO1.percent";"JC1.percent";"Rp.ETR.percent";"JC2.percent";"NPQ.21p";"NPQ.0p";"NPQ.delta";"NPQ.percent"
"Betula pendula";"3c";"30";8.074479713;17.16281567;0.56240660326002;7.51207310973998;9.088335957;4.5441679785;13.6325039355;1.68834456461034;0.11740323;0.153446509;0.036043279;0.307004151419003;0.002066109;0.002639019;0.00057291;0.277289339526617;42.54282121;60.72059819;18.17777698;0.427281888294874;42.54282121;71.8269409530929;-29.2841197430929;6.82993490533333;0.853741863166666;35.7128863046667;1.68834456461034;-0.688344564610339;0.0200678243446156;0.839457405243075;-0.999296887;-0.999106119;0.000190767999999952;-0.000190902225836667
"Betula pendula";"3c";"35";11.97488078;18.76436592;0.7790348785212;11.1958459014788;6.78948514;3.39474257;10.18422771;0.850465895828317;0.182834679;0.18544481;0.00261013099999999;0.0142759076903566;0.005121222;0.005348542;0.00022732;0.0443878433701957;79.9000513;75.94046466;-3.95958664;-0.0495567471556805;79.9000513;67.952268705583;11.947782594417;21.3336854533333;2.66671068166667;58.5663658466667;0.850465895828317;0.149534104171683;0.0333755815957363;0.73299534723411;-0.999200681;-0.999078201;0.000122480000000036;-0.000122577978907558
"Betula pendula";"4";"25";21.53496978;21.4209041;1.3100022215812;20.2249675584188;-0.11406568;-0.0570328399999998;-0.171098519999999;-0.00794514790352305;0.242328464;0.198235474;-0.04409299;-0.181955471809535;0.003125192;0.002586148;-0.000539044;-0.172483482614828;191.1167359;97.36311652;-93.75361938;-0.490556826112056;191.1167359;-1.51845073356405;192.635186633564;69.9845711866667;8.74807139833333;121.132164713333;-0.00794514790352305;1.00794514790352;0.0457734449949516;0.633812440040388;-0.999273609;-0.998978434;0.000295174999999981;-0.000295389568323905
"Betula pendula";"4";"30";16.27244868;24.7043991;1.0177217996872;15.2547268803128;8.43195042;4.21597521;12.64792563;0.777260133291752;0.208617872;0.661106997;0.452489125;2.16898543093182;0.003625881;0.008696744;0.005070863;1.39851887031042;153.6647036;99.10908949;-54.55561411;-0.355030223804759;153.6647036;119.437448002374;34.2272555976264;59.0499392533333;7.38124240666667;94.6147643466667;0.777260133291752;0.222739866708248;0.0480347290805347;0.615722167355722;-0.999085547;-0.99902161;6.39369999999584e-05;-6.39955208960283e-05
"Betula pendula";"4";"35";17.13041824;23.73136879;1.0653734290496;16.0650448109504;6.60095055;3.300475275;9.901425825;0.578002573333551;0.151651179;0.137735183;-0.013915996;-0.0917631903145309;0.003786372;0.003532429;-0.000253943;-0.0670676309670576;202.8536743;108.3673698;-94.4863045;-0.465785521637948;202.8536743;117.249945755566;85.603728544434;89.55466756;11.194333445;113.29900674;0.578002573333551;0.421997426666449;0.0551842774533367;0.558525780373306;-0.999193466;-0.998997297;0.000196169000000079;-0.000196327344678692
"Betula pendula";"4c";"30";11.83990266;15.97358035;0.7715381937364;11.0683644662636;4.13367769;2.066838845;6.200516535;0.523696580373744;0.143607712;0.129988975;-0.013618737;-0.0948329084165062;0.002478221;0.002272383;-0.000205838;-0.0830587748227458;97.2305542;46.43281263;-50.79774157;-0.522446282323052;97.2305542;50.919308742384;46.311245457616;33.2472957066667;4.15591196333333;63.9832584933333;0.523696580373744;0.476303419626256;0.0427428599736741;0.658057120210607;-0.999292176;-0.999337245;-4.50690000000087e-05;4.51009235160955e-05
"Betula pendula";"4c";"35";15.46996421;24.91297209;0.9731518122234;14.4968123977766;9.44300788;4.72150394;14.16451182;0.915613742069543;0.202074767;0.204564725;0.00248995800000001;0.012321963978808;0.005623142;0.005445138;-0.000178004;-0.0316556117558475;131.4383922;99.55117459;-31.88721761;-0.24260200597615;131.4383922;120.346798133846;11.0915940661538;46.3723569066667;5.79654461333333;85.0660352933333;0.915613742069543;0.0843862579304572;0.0441008484378991;0.647193212496808;-0.999174285;-0.999076417;9.7868000000001e-05;-9.79488778576812e-05
"Betula pendula";"6";"25";12.55647768;18.0812622;0.8113367703472;11.7451409096528;5.52478452;2.76239226;8.28717678;0.659992156335359;0.105641764;0.150544563;0.044902799;0.42504779643778;0.001422685;0.001995294;0.000572609;0.402484738364431;104.6909798;76.97771412;-27.71326568;-0.264714932775899;104.6909798;69.0952255070635;35.5957542929365;36.3100460533333;4.53875575666667;68.3809337466667;0.659992156335359;0.340007843664641;0.0433538377932601;0.653169297653919;-0.999104026;-0.99902072;8.33060000000607e-05;-8.33807069455856e-05
"Betula pendula";"6";"30";13.49763365;18.14177174;0.863608572921;12.634025077079;4.64413809;2.322069045;6.966207135;0.516105809035645;0.115709896;0.137152229;0.021442333;0.185311142272567;0.002013783;0.00239893;0.000385147;0.191255462976895;145.9208689;78.8650131;-67.0558558;-0.459535749104904;145.9208689;75.3106080988188;70.6102608011811;61.2868895333333;7.66086119166667;84.6339793666667;0.516105809035645;0.483894190964355;0.0525001067319348;0.579999146144522;-0.999149544;-0.999022973;0.00012657100000002;-0.000126678734690009
"Betula pendula";"7";"25";17.26105365;19.06875977;1.072628919721;16.188424730279;1.80770612;0.903853059999999;2.71155918;0.157091173863537;0.703727388;0.191646841;-0.512080547;-0.727668918010052;0.008986075;0.002524611;-0.006461464;-0.719052979192807;174.469869;88.35443441;-86.11543459;-0.493583419782358;174.469869;27.4076765250276;147.062192474972;70.2837696;8.7854712;104.1860994;0.157091173863537;0.842908826136463;0.0503552346909827;0.597158122472139;-0.999097978;-0.998933351;0.000164626999999973;-0.000164775631244419
"Betula pendula";"7";"30";13.99778438;21.8312932;0.8913869444652;13.1063974355348;7.83350882;3.91675441;11.75026323;0.839437364586695;0.207983878;0.204945245;-0.00303863300000001;-0.0146099449112109;0.003994977;0.003889986;-0.000104991;-0.0262807520543924;101.0715093;89.53379663;-11.53771267;-0.114153956440423;101.0715093;84.8432014015916;16.2283078984084;30.0535811866667;3.75669764833333;71.0179281133333;0.839437364586695;0.160562635413305;0.0371687102958235;0.702650317633412;-0.999203964;-0.999153021;5.094299999997e-05;-5.0983584768855e-05
"Betula pendula";"7";"35";16.44847315;23.76678089;1.027498198751;15.420974951249;7.31830774;3.65915387;10.97746161;0.667384839303458;0.20698331;0.194493612;-0.012489698;-0.0603415705353248;0.005567036;0.005342086;-0.00022495;-0.0404074987120615;152.2777365;98.70405628;-53.57368022;-0.351815580211228;152.2777365;101.627852703547;50.6498837964532;57.6558959333333;7.20698699166667;94.6218405666667;0.667384839303458;0.332615160696542;0.0473279098922426;0.621376720862059;-0.999087151;-0.999087284;-1.33000000013261e-07;1.33121519859544e-07
"Corylus avellana";"1";"25";11.70895651;14.5230801;0.7642654445654;10.9446910654346;2.81412359;1.407061795;4.221185385;0.360509100994176;0.2543567;0.231184181;-0.023172519;-0.0911024517930921;0.003192318;0.002924852;-0.000267466;-0.0837842595881739;60.89153905;46.6919863;-14.19955275;-0.233194183814935;60.89153905;21.9519540010672;38.9395850489328;9.37047534;1.1713094175;51.52106371;0.360509100994176;0.639490899005825;0.0192359962611259;0.846112029910993;-0.999319089;-0.999002125;0.000316964000000031;-0.00031717997133149
"Corylus avellana";"1";"30";7.762559501;12.03806899;0.54508255468554;7.21747694631446;4.275509489;2.1377547445;6.4132642335;0.826179075686804;0.115413526;0.108386561;-0.007026965;-0.0608851080418425;0.001994781;0.001866866;-0.000127915;-0.0641248337536803;47.03058206;42.95053979;-4.08004227;-0.0867529613984964;47.03058206;38.8556828153432;8.17489924465681;10.653562704;1.331695338;36.377019356;0.826179075686804;0.173820924313196;0.0283155189595797;0.773475848323362;-0.999081699;-0.999038879;4.2819999999999e-05;-4.28593577911179e-05
"Corylus avellana";"1";"35";4.808796951;8.364961175;0.38103058265854;4.42776636834146;3.556164224;1.778082112;5.334246336;1.10926836594561;0.067035708;0.071745982;0.004710274;0.0702651488367961;0.002082468;0.002140747;5.82790000000001e-05;0.0279855440755873;49.2638639;28.24722051;-21.01664339;-0.426613783942351;49.2638639;54.6468458085199;-5.38298190851991;20.0191173973333;2.50238967466667;29.2447465026667;1.10926836594561;-0.10926836594561;0.0507956436333583;0.593634850933133;-0.998864427;-0.998921401;-5.69740000000429e-05;5.70387716891263e-05
"Corylus avellana";"2";"25";9.318910152;10.00920842;0.63152226984208;8.68738788215792;0.690298267999999;0.345149134;1.035447402;0.111112499757042;0.185126216;0.187577333;0.002451117;0.0132402479398164;0.002409958;0.002446343;3.63850000000003e-05;0.0150977734881688;55.56823107;42.59313313;-12.97509794;-0.233498488077749;55.56823107;6.17432506126465;49.3939060087354;12.195060308;1.5243825385;43.373170762;0.111112499757042;0.888887500242958;0.0274326266851956;0.780538986518435;-0.999193355;-0.998976543;0.0002168119999999;-0.000216987031503927
"Corylus avellana";"2";"30";6.161667065;8.901236392;0.4561689887901;5.7054980762099;2.739569327;1.3697846635;4.1093539905;0.666922433028277;0.073367781;0.068799811;-0.00456797;-0.0622612533422539;0.00137872;0.001311008;-6.77119999999999e-05;-0.0491122200301729;48.52840077;19.43626648;-29.09213429;-0.599486771218404;48.52840077;32.3646791124997;16.1637216575003;15.9211550066667;1.99014437583333;32.6072457633333;0.666922433028277;0.333077566971723;0.0410098899666117;0.671920880267106;-0.999027432;-0.999114716;-8.72840000000208e-05;8.73689722666402e-05
"Corylus avellana";"2";"35";8.033623606;13.10046004;0.56013745507724;7.47348615092276;5.066836434;2.533418217;7.600254651;0.946055606255148;0.119218113;0.12351801;0.004299897;0.0360674807862459;0.003580359;0.003869875;0.000289516;0.0808622822459983;56.17706008;48.83459519;-7.34246489;-0.130702191954222;56.17706008;53.1466226316163;3.03043744838373;16.028377104;2.003547138;40.148682976;0.946055606255148;0.053944393744852;0.0356648627597601;0.714681097921919;-0.999088664;-0.998984672;0.000103991999999997;-0.000104086858100911
"Corylus avellana";"3";"25";10.11032029;12.68472799;0.6754771889066;9.4348431010934;2.5744077;1.28720385;3.86161155;0.381947499113305;0.29503593;0.281603854;-0.013432076;-0.0455269159929098;0.003719445;0.003518047;-0.000201398;-0.0541473257434914;53.30210108;47.77551196;-5.52658912;-0.103684263997497;53.30210108;20.3586042049906;32.9434968750094;8.57387994666666;1.07173499333333;44.7282211333333;0.381947499113305;0.618052500886695;0.0201068057659639;0.839145553872289;-0.999321457;-0.999073278;0.00024817899999996;-0.000248347514467469
"Corylus avellana";"3";"35";6.43287638;11.56981335;0.4712319541452;5.9616444258548;5.13693697;2.568468485;7.705405455;1.19781649760227;0.112307663;0.137230673;0.02492301;0.221917270240055;0.003447937;0.004050001;0.000602064;0.174615719486754;57.08728281;38.66501758;-18.42226523;-0.322703487067578;57.08728281;68.3800891531047;-11.2928063431048;20.9038515266667;2.61298144083333;36.1834312833333;1.19781649760227;-0.197816497602275;0.0457716905099504;0.633826475920397;-0.999015592;-0.999070465;-5.48729999999553e-05;5.49270706477175e-05
"Corylus avellana";"4";"25";6.041303982;11.46141976;0.44948402316028;5.59181995883972;5.420115778;2.710057889;8.130173667;1.3457647043128;0.115566106;0.17303524;0.057469134;0.497283641278006;0.001530484;0.002250233;0.000719749;0.470275416142867;30.47376854;34.17224436;3.69847582;0.121365882763905;30.47376854;41.01052210853;-10.53675356853;4.20570174133333;0.525712717666667;26.2680667986667;1.3457647043128;-0.345764704312805;0.017251319507025;0.8619894439438;-0.999208194;-0.999016781;0.000191413000000029;-0.000191564682064676
"Corylus avellana";"4";"30";4.91754935;6.167075423;0.387070690899;4.530478659101;1.249526073;0.6247630365;1.8742891095;0.381142918169189;0.08207991;0.056199558;-0.025880352;-0.315306778479655;0.001431822;0.000976226;-0.000455596;-0.318193183230876;29.69871841;17.94920941;-11.749509;-0.395623435253818;29.69871841;11.3194562006724;18.3792622093276;6.68568067333333;0.835710084166667;23.0130377366667;0.381142918169189;0.618857081830811;0.0281396009292196;0.774883192566243;-0.999083572;-0.999094864;-1.12920000000516e-05;1.1302357797203e-05
"Corylus avellana";"4";"35";5.43129078;8.267178546;0.4156038899212;5.0156868900788;2.835887766;1.417943883;4.253831649;0.783208231948134;0.078242895;0.069718946;-0.008523949;-0.108942147398815;0.002577525;0.002204385;-0.00037314;-0.144766782087468;44.74286032;29.54367604;-15.19918428;-0.339700773962499;44.74286032;35.0429765235295;9.69988379647049;15.3451314666667;1.91814143333333;29.3977288533333;0.783208231948134;0.216791768051866;0.0428703355041413;0.657037315966869;-0.99913158;-0.999064744;6.68360000000146e-05;-6.68940921675347e-05
"Corylus avellana";"5";"25";11.17966464;12.13309572;0.7348685741056;10.4447960658944;0.95343108;0.47671554;1.43014662;0.127923928494513;0.25557746;0.29897893;0.04340147;0.169817283574224;0.003289791;0.003766426;0.000476635;0.144883064000114;60.16048631;43.68253801;-16.4779483;-0.27389985205723;60.16048631;7.69596574891559;52.4645205610844;10.2945518333333;1.28681897916667;49.8659344766667;0.127923928494513;0.872076071505487;0.0213897702311753;0.828881838150598;-0.999232449;-0.998989931;0.000242517999999969;-0.000242704287918866
"Corylus avellana";"5";"30";8.873839489;15.35082823;0.60680304521906;8.26703644378094;6.476988741;3.2384943705;9.7154831115;1.09484548639214;0.192710744;0.159719153;-0.032991591;-0.171197465772848;0.003145993;0.002776194;-0.000369799;-0.117546033954939;47.14009801;48.43916856;1.29907055;0.0275576548382318;47.14009801;51.6111235343317;-4.47102552433169;7.763160036;0.9703950045;39.376937974;1.09484548639214;-0.0948454863921418;0.0205853412586064;0.835317269931149;-0.999204333;-0.999055137;0.000149195999999963;-0.000149314804862803
"Corylus avellana";"5";"35";6.180837068;9.978031627;0.45723369075672;5.72360337724328;3.797194559;1.8985972795;5.6957918385;0.921524346271604;0.109004435;0.11118576;0.002181325;0.0200113417403613;0.002999378;0.003042613;4.3235e-05;0.0144146553051999;47.8708383;32.80114414;-15.06969416;-0.314799044578252;47.8708383;44.1141429698812;3.75669533011882;15.4316600186667;1.92895750233333;32.4391782813333;0.921524346271604;0.0784756537283956;0.0402950433047531;0.677639653561975;-0.99910345;-0.999139773;-3.63230000000048e-05;3.63555946083509e-05
"Corylus avellana";"6";"25";4.865942927;6.25360645;0.38420447016558;4.48173845683442;1.387663523;0.6938317615;2.0814952845;0.427768125464493;0.119643376;0.143269549;0.023626173;0.19747163436779;0.001595073;0.001879452;0.000284379;0.178285884094333;15.77870766;17.76569681;1.98698915;0.12592851029474;15.77870766;6.74962819797044;9.02907946202956;-2.45670936533333;-0.307088670666667;18.2354170253333;0.427768125464493;0.572231874535507;-0.0194622194215028;1.15569775537202;-0.99935698;-0.999053313;0.000303666999999952;-0.000303862389593708
"Corylus avellana";"6";"30";5.86356877;8.668994545;0.4396126094858;5.4239561605142;2.805425775;1.4027128875;4.2081386625;0.71767533179286;0.148600189;0.131271178;-0.017329011;-0.11661499972924;0.00274043;0.002489038;-0.000251392;-0.0917345088179592;21.6259947;24.46755732;2.84156262;0.13139569575498;21.6259947;15.5204429216731;6.10555177832687;-1.21885358666667;-0.152356698333333;22.8448482866667;0.71767533179286;0.28232466820714;-0.0070450723976795;1.05636057918144;-0.999298643;-0.999167919;0.000130724000000026;-0.000130815748540976
"Corylus avellana";"6";"35";4.008487842;6.626132915;0.33658141474468;3.67190642725532;2.617645073;1.3088225365;3.9264676095;0.979538360665433;0.103228854;0.108505211;0.00527635700000001;0.0511131994161246;0.003604631;0.003479851;-0.00012478;-0.0346165807262935;28.84941556;10.71135091;-18.13806465;-0.628715150651045;28.84941556;28.2591092237982;0.590306336201756;8.54364279466667;1.06795534933333;20.3057727653333;0.979538360665433;0.0204616393345667;0.0370182663531688;0.703853869174649;-0.999264217;-0.999331493;-6.7276000000005e-05;6.73255369855849e-05
"Corylus avellana";"7";"25";4.546156294;6.907196001;0.36644352056876;4.17971277343124;2.361039707;1.1805198535;3.5415595605;0.779022834119042;0.104096292;0.185358997;0.081262705;0.780649372217792;0.001405371;0.0024077;0.001002329;0.713213094620566;14.06328389;24.30494512;10.24166123;0.728255314342517;14.06328389;10.9556192730085;3.10766461699154;-2.74756085733333;-0.343445107166667;16.8108447473333;0.779022834119042;0.220977165880958;-0.0244214018470381;1.1953712147763;-0.999306162;-0.998988475;0.000317687000000011;-0.000317907576356975
"Scandosorbus intermedia";"6";"30";10.64853411;16.35098644;0.7053695844694;9.9431645255306;5.70245233;2.851226165;8.553678495;0.803272864287233;0.170973452;0.157026603;-0.013946849;-0.0815731848240393;0.00286755;0.002678639;-0.000188911;-0.0658788861571725;76.29815567;70.98484529;-5.31331038;-0.0696387787272447;76.29815567;61.2882380448741;15.0099176251259;22.4693461533333;2.80866826916667;53.8288095166667;0.803272864287233;0.196727135712767;0.0368117452447284;0.705506038042173;-0.999127614;-0.999033766;9.38480000000075e-05;-9.39299431674075e-05
"Scandosorbus intermedia";"6a";"30";7.451540319;9.801529475;0.52780854931726;6.92373176968274;2.349989156;1.174994578;3.524983734;0.473054373068608;0.084942819;0.084789567;-0.000153252000000006;-0.00180417840853629;0.001489454;0.001484327;-5.12700000000017e-06;-0.00344220096760301;80.07550283;46.43371427;-33.64178856;-0.42012584836865;80.07550283;37.8800667893992;42.1954360406008;33.5128943693333;4.18911179616667;46.5626084606667;0.473054373068608;0.526945626931392;0.0523145237696495;0.581483809842804;-0.999269826;-0.999260648;9.17799999999858e-06;-9.18470643383419e-06
"Scandosorbus intermedia";"6b";"30";9.097805106;14.87299212;0.61924209558724;8.47856301041276;5.775187014;2.887593507;8.662780521;0.952183567362517;0.166844708;0.128441232;-0.038403476;-0.230174972046461;0.002829513;0.002271602;-0.000557911;-0.197175627042533;59.08720408;58.31611884;-0.771085239999998;-0.0130499530652356;59.08720408;56.2618647663715;2.82533931362854;15.1306557706667;1.89133197133333;43.9565483093333;0.952183567362517;0.0478164326374831;0.0320091634184044;0.743926692652764;-0.999280896;-0.999190051;9.08450000000061e-05;-9.09103740136007e-05
"Scandosorbus intermedia";"6c";"30";6.967468608;8.794519205;0.50092320648832;6.46654540151168;1.827050597;0.9135252985;2.7405758955;0.39333882213022;0.105991958;0.111919697;0.005927739;0.0559263090507301;0.001915823;0.002043018;0.000127195;0.0663918326484232;49.6909867;29.2499506;-20.4410361;-0.41136305510311;49.6909867;19.5453941790664;30.1455925209336;14.5474081786667;1.81842602233333;35.1435785213333;0.39333882213022;0.60666117786978;0.0365946853362309;0.707242517310153;-0.999340398;-0.999343067;-2.66900000001069e-06;2.67076163972978e-06
"Scandosorbus intermedia";"6c";"35";9.243788481;12.99069463;0.62735001223474;8.61643846876526;3.746906149;1.8734530745;5.6203592235;0.608014693872786;0.127450997;0.097167992;-0.030283005;-0.237605085192076;0.003447346;0.002709763;-0.000737583;-0.213956765581407;77.25233699;53.20219236;-24.05014463;-0.311319314949827;77.25233699;46.9705560259322;30.2817809640678;26.8514553773333;3.35643192216667;50.4008816126667;0.608014693872786;0.391985306127214;0.0434476425302337;0.652418859758131;-0.999026198;-0.999058666;-3.24680000000077e-05;3.2499648222446e-05
"Scandosorbus intermedia";"6d";"30";12.05675448;20.22086021;0.7835821438192;11.2731723361808;8.16410573;4.082052865;12.246158595;1.01570937811782;0.233442768;0.235512369;0.002069601;0.00886556057285957;0.003807043;0.003820818;1.37750000000002e-05;0.00361829377813704;68.50981982;79.13027065;10.62045083;0.155020854789923;68.50981982;69.5860664843359;-1.07624666433587;13.5218679333333;1.69023349166667;54.9879518866667;1.01570937811782;-0.0157093781178166;0.0246714047140617;0.802628762287506;-0.99930323;-0.999222262;8.09680000000146e-05;-8.10244554098105e-05
"Scandosorbus intermedia";"6d";"35";13.79706124;22.03395621;0.8802387812696;12.9168224587304;8.23689497;4.118447485;12.355342455;0.895505371765676;0.222168057;0.202385364;-0.019782693;-0.0890438223529136;0.00603379;0.005557487;-0.000476303;-0.0789392736571873;106.1342283;88.56926381;-17.56496449;-0.165497641725445;106.1342283;95.0437715708546;11.0904567291454;33.9639888933333;4.24549861166667;72.1702394066667;0.895505371765676;0.104494628234324;0.0400012199614464;0.679990240308429;-0.999141441;-0.999069013;7.24280000000688e-05;-7.24902371455822e-05
"Scandosorbus intermedia";"6e";"35";7.277198738;10.23253768;0.51812561790852;6.75907312009148;2.955338942;1.477669471;4.433008413;0.609164126554874;0.088728485;0.07501455;-0.013713935;-0.154560680259558;0.002532099;0.002191841;-0.000340258;-0.134377842256563;70.35506696;42.65477842;-27.70028854;-0.393721301633454;70.35506696;42.8577829133981;27.4972840466019;27.497514672;3.437189334;42.857552288;0.609164126554874;0.390835873445126;0.0488548939332855;0.609160848533716;-0.999233129;-0.999243109;-9.97999999996502e-06;9.98765924619881e-06
"Scandosorbus intermedia";"6f";"35";6.867866678;9.763101508;0.49539131529612;6.37247536270388;2.89523483;1.447617415;4.342852245;0.632343702726723;0.081141014;0.074988292;-0.006152722;-0.0758275217019102;0.002364224;0.002065915;-0.000298309;-0.126176284480658;62.24550879;48.28743056;-13.95807823;-0.224242334930395;62.24550879;39.3605555063774;22.8849532836226;23.1826947186667;2.89783683983333;39.0628140713333;0.632343702726723;0.367656297273277;0.0465549546652414;0.627560362678069;-0.999190896;-0.99914194;4.89559999999889e-05;-4.89956425703752e-05
"Scandosorbus intermedia";"6g";"35";12.81417979;20.21982313;0.8256495455366;11.9885302444634;7.40564334;3.70282167;11.10846501;0.866888493219744;0.197189321;0.196188251;-0.00100106999999999;-0.00507669479728059;0.005027805;0.005298843;0.000271038;0.0539078186206506;108.3007572;80.74863291;-27.55212429;-0.254403801065945;108.3007572;93.8846802236654;14.4160769763346;38.0293586933333;4.75366983666667;70.2713985066667;0.866888493219744;0.133111506780256;0.0438932280767716;0.648854175385827;-0.999196753;-0.999201134;-4.38099999999775e-06;4.38452185402343e-06
"Tilia cordata";"1";"25";8.44874745;9.09388351;0.583193433373;7.865554016627;0.645136059999999;0.322568029999999;0.967704089999998;0.114538172164206;0.071682187;0.078481976;0.006799789;0.0948602335472828;0.000947652;0.001055341;0.000107689;0.113637706668693;54.63390518;38.96781233;-15.66609285;-0.286746715219891;54.63390518;6.25766763750976;48.3762375424902;13.8926102533333;1.73657628166667;40.7412949266667;0.114538172164206;0.885461827835794;0.0317856883183665;0.745714493453068;-0.999196015;-0.999114758;8.12569999999457e-05;-8.13223819752181e-05
"Tilia cordata";"10";"25";4.49278627;7.718366837;0.3634793494358;4.1293069205642;3.225580567;1.6127902835;4.8383708505;1.07691987994345;0.054509622;0.054036547;-0.000473075000000003;-0.00867874299330132;0.000734815;0.00071025;-2.45649999999999e-05;-0.0334301831073126;24.59692079;26.64973199;2.0528112;0.0834580562959971;24.59692079;26.4889129841455;-1.89199219414546;4.41718380666667;0.552147975833333;20.1797369833333;1.07691987994345;-0.0769198799434543;0.0224478494908928;0.820417204072857;-0.999267243;-0.999299033;-3.1789999999976e-05;3.1813311426617e-05
"Tilia cordata";"11";"25";11.65369744;15.34772346;0.7611963558176;10.8925010841824;3.69402602;1.84701301;5.54103903;0.475474763140925;0.179027463;0.174063743;-0.00496372;-0.0277260254757674;0.002241911;0.002181112;-6.07990000000003e-05;-0.0271192745831571;68.62065582;56.36657233;-12.25408349;-0.17857718413744;68.62065582;32.6273900725894;35.9932657474106;14.6705773733333;1.83382217166667;53.9500784466667;0.475474763140924;0.524525236859075;0.0267240548746284;0.786207561002973;-0.999224989;-0.999096395;0.000128593999999982;-0.000128693739063387
"Tilia cordata";"12";"25";7.567063234;12.70038674;0.53422469201636;7.03283854198364;5.133323506;2.566661753;7.699985259;1.01756586682172;0.085862105;0.116596383;0.030734278;0.357949272266269;0.001137092;0.001543384;0.000406292;0.35730793990284;43.16766809;49.26569469;6.0980266;0.141263748305474;43.16766809;43.9259455986733;-0.758277508673288;8.59961010266667;1.07495126283333;34.5680579873333;1.01756586682172;-0.0175658668217231;0.0249017681611194;0.800785854711045;-0.999332943;-0.999073452;0.000259491000000001;-0.000259664210829484
"Tilia cordata";"13";"25";8.847325561;13.30850029;0.60533046165794;8.24199509934206;4.461174729;2.2305873645;6.6917620935;0.75635987930613;0.10796229;0.130607054;0.022644764;0.209746977393681;0.00140864;0.001697392;0.000288752;0.204986369831895;57.9849187;52.6801411;-5.3047776;-0.0914854710316254;57.9849187;43.8574661095078;14.1274525904922;15.063744304;1.882968038;42.921174396;0.75635987930613;0.24364012069387;0.0324734099868627;0.740212720105099;-0.999142066;-0.998994248;0.000147817999999966;-0.000147944926982952
"Tilia cordata";"13";"30";10.09475559;14.08393627;0.6746127254686;9.4201428645314;3.98918068;1.99459034;5.98377102;0.592760366177424;0.13953473;0.123428504;-0.016106226;-0.115428080163268;0.003212477;0.002733493;-0.000478984;-0.149101145315593;47.82629415;51.30993762;3.48364347;0.0728395024518118;47.82629415;28.3495316332632;19.4767625167368;4.96484786;0.6206059825;42.86144629;0.592760366177424;0.407239633822576;0.012976250690751;0.896189994473992;-0.999348726;-0.999174544;0.000174181999999967;-0.000174295514136641
"Tilia cordata";"13";"35";9.58435471;14.57739551;0.6462650605934;8.9380896494066;4.9930408;2.4965204;7.4895612;0.781436145323966;0.151269715;0.157637597;0.00636788199999999;0.0420962120540783;0.004846464;0.00500965;0.000163186;0.033671146633917;75.51270229;56.46320541;-19.04949688;-0.252268774686967;75.51270229;59.0083550004939;16.5043472895061;24.7835223;3.0979402875;50.72917999;0.781436145323966;0.218563854676034;0.0410254194797933;0.671796644161653;-0.999144615;-0.999140202;4.4129999999809e-06;-4.4167780456695e-06
"Tilia cordata";"14";"25";8.663941791;13.5296494;0.59514532707214;8.06879646392786;4.865707609;2.4328538045;7.2985614135;0.842406561535497;0.084763709;0.109260878;0.024497169;0.289005392626224;0.001113708;0.001427931;0.000314223;0.282141279401782;66.46454539;62.58643483;-3.87811056;-0.0583485606836556;66.46454539;55.9901691460098;10.4743762439902;21.2058521506667;2.65073151883333;45.2586932393333;0.842406561535497;0.157593438464503;0.039881887452617;0.680944900379064;-0.999188687;-0.999080043;0.000108643999999991;-0.000108732215860237
"Tilia cordata";"15";"25";9.190578496;13.93437006;0.62439472966784;8.56618376633216;4.743791564;2.371895782;7.115687346;0.774237154831651;0.115335123;0.118242287;0.002907164;0.0252062331437406;0.001511673;0.001552661;4.0988e-05;0.0271143296202287;56.44151559;52.19721649;-4.2442991;-0.0751981773634722;56.44151559;43.6991184447879;12.7423971452121;13.1194677373333;1.63993346716667;43.3220478526667;0.774237154831651;0.225762845168349;0.0290554470414898;0.767556423668081;-0.999298692;-0.999166959;0.000131733000000023;-0.000131825450242882
"Tilia cordata";"17";"25";10.48080031;14.47223229;0.6960536492174;9.7847466607826;3.99143198;1.99571599;5.98714797;0.571249121528202;0.127468854;0.135072163;0.007603309;0.059648367121901;0.001699378;0.001800634;0.000101256;0.0595841537315417;72.24649797;50.32095959;-21.92553838;-0.303482369333728;72.24649797;41.2707484988515;30.9757494711485;20.2155311533333;2.52694139416667;52.0309668166667;0.571249121528202;0.428750878471798;0.0349766627472513;0.72018669802199;-0.999144884;-0.999041185;0.000103698999999957;-0.00010378775056607
"Tilia cordata";"17";"30";9.732323237;13.39026945;0.65448323258298;9.07784000441702;3.657946213;1.8289731065;5.4869193195;0.563783095349734;0.099628687;0.089653895;-0.009974792;-0.100119677377661;0.001776703;0.001522525;-0.000254178;-0.143061614687429;70.89170452;49.65210199;-21.23960253;-0.299606317464237;70.89170452;39.9675446089043;30.9241599110957;21.3082743813333;2.66353429766667;49.5834301386667;0.563783095349734;0.436216904650266;0.0375718755205728;0.699424995835418;-0.999090402;-0.999095147;-4.7450000000282e-06;4.74931997197607e-06
