"sp";"treeid";"setTleaf";"anet.21p";"anet.0p";"Rd";"corranet";"anet.delta";"pr.CO2";"pr.real";"pr.percent";"gsw.21p";"gsw.0p";"gsw.delta";"gsw.percent";"E.21p";"E.0p";"E.delta";"E.percent";"ETR.21p";"ETR.0p";"ETR.delta";"ETR.percent";"JT";"JO1";"JC1";"JO2";"JC2";"JO1.percent";"JC1.percent";"JO2.percent";"JC2.percent";"NPQ.21p";"NPQ.0p";"NPQ.delta";"NPQ.percent"
"Betula pendula";"3c";"35";11.97488078;18.76436592;0.7790348785212;11.1958459014788;6.78948514;3.39474257;10.18422771;0.850465895828317;0.182834679;0.18544481;0.00261013099999999;0.0142759076903566;0.005121222;0.005348542;0.00022732;0.0443878433701957;79.9000513;75.94046466;-3.95958664;-0.0495567471556805;155.84051596;132.537044012269;23.3034719477314;71.9606618933333;83.8798540666667;0.850465895828317;0.149534104171683;0.4617583652752;0.5382416347248;-0.999200681;-0.999078201;0.000122480000000036;-0.000122577978907558
"Betula pendula";"4";"25";21.53496978;21.4209041;1.3100022215812;20.2249675584188;-0.11406568;-0.0570328399999998;-0.171098519999999;-0.00794514790352305;0.242328464;0.198235474;-0.04409299;-0.181955471809535;0.003125192;0.002586148;-0.000539044;-0.172483482614828;191.1167359;97.36311652;-93.75361938;-0.490556826112056;288.47985242;-2.2920150946634;290.771867514663;134.893315533333;153.586536886667;-0.00794514790352305;1.00794514790352;0.467600473314653;0.532399526685347;-0.999273609;-0.998978434;0.000295174999999981;-0.000295389568323905
"Betula pendula";"4";"30";16.27244868;24.7043991;1.0177217996872;15.2547268803128;8.43195042;4.21597521;12.64792563;0.777260133291752;0.208617872;0.661106997;0.452489125;2.16898543093182;0.003625881;0.008696744;0.005070863;1.39851887031042;153.6647036;99.10908949;-54.55561411;-0.355030223804759;252.77379309;196.470992109795;56.3028009802048;125.12266558;127.65112751;0.777260133291752;0.222739866708248;0.494998567891293;0.505001432108707;-0.999085547;-0.99902161;6.39369999999584e-05;-6.39955208960283e-05
"Betula pendula";"4";"35";17.13041824;23.73136879;1.0653734290496;16.0650448109504;6.60095055;3.300475275;9.901425825;0.578002573333551;0.151651179;0.137735183;-0.013915996;-0.0917631903145309;0.003786372;0.003532429;-0.000253943;-0.0670676309670576;202.8536743;108.3673698;-94.4863045;-0.465785521637948;311.2210441;179.886564365355;131.334479734645;161.79958076;149.42146334;0.578002573333551;0.421997426666449;0.519886376025431;0.480113623974568;-0.999193466;-0.998997297;0.000196169000000079;-0.000196327344678692
"Betula pendula";"4c";"30";11.83990266;15.97358035;0.7715381937364;11.0683644662636;4.13367769;2.066838845;6.200516535;0.523696580373744;0.143607712;0.129988975;-0.013618737;-0.0948329084165062;0.002478221;0.002272383;-0.000205838;-0.0830587748227458;97.2305542;46.43281263;-50.79774157;-0.522446282323052;143.66336683;75.2360139338498;68.4273528961502;64.2025041266667;79.4608627033333;0.523696580373744;0.476303419626255;0.446895444143662;0.553104555856338;-0.999292176;-0.999337245;-4.50690000000087e-05;4.51009235160955e-05
"Betula pendula";"4c";"35";15.46996421;24.91297209;0.9731518122234;14.4968123977766;9.44300788;4.72150394;14.16451182;0.915613742069543;0.202074767;0.204564725;0.00248995800000001;0.012321963978808;0.005623142;0.005445138;-0.000178004;-0.0316556117558475;131.4383922;99.55117459;-31.88721761;-0.24260200597615;230.98956679;211.497221627615;19.4923451623855;112.739806633333;118.249760156667;0.915613742069543;0.0843862579304572;0.488073154991579;0.511926845008421;-0.999174285;-0.999076417;9.7868000000001e-05;-9.79488778576812e-05
"Betula pendula";"6";"25";12.55647768;18.0812622;0.8113367703472;11.7451409096528;5.52478452;2.76239226;8.28717678;0.659992156335359;0.105641764;0.150544563;0.044902799;0.42504779643778;0.001422685;0.001995294;0.000572609;0.402484738364431;104.6909798;76.97771412;-27.71326568;-0.264714932775899;181.66869392;119.899913038889;61.768780881111;87.6285221333333;94.0401717866667;0.659992156335359;0.340007843664641;0.482353454756061;0.517646545243939;-0.999104026;-0.99902072;8.33060000000607e-05;-8.33807069455856e-05
"Betula pendula";"6";"30";13.49763365;18.14177174;0.863608572921;12.634025077079;4.64413809;2.322069045;6.966207135;0.516105809035645;0.115709896;0.137152229;0.021442333;0.185311142272567;0.002013783;0.00239893;0.000385147;0.191255462976895;145.9208689;78.8650131;-67.0558558;-0.459535749104904;224.785882;116.013299489401;108.772582510599;113.863564933333;110.922317066667;0.516105809035645;0.483894190964355;0.50654233228639;0.49345766771361;-0.999149544;-0.999022973;0.00012657100000002;-0.000126678734690009
"Betula pendula";"7";"25";17.26105365;19.06875977;1.072628919721;16.188424730279;1.80770612;0.903853059999999;2.71155918;0.157091173863537;0.703727388;0.191646841;-0.512080547;-0.727668918010052;0.008986075;0.002524611;-0.006461464;-0.719052979192807;174.469869;88.35443441;-86.11543459;-0.493583419782358;262.82430341;41.2873783425434;221.536925067457;129.186725873333;133.637577536667;0.157091173863537;0.842908826136463;0.491532648226237;0.508467351773763;-0.999097978;-0.998933351;0.000164626999999973;-0.000164775631244419
"Betula pendula";"7";"30";13.99778438;21.8312932;0.8913869444652;13.1063974355348;7.83350882;3.91675441;11.75026323;0.839437364586695;0.207983878;0.204945245;-0.00303863300000001;-0.0146099449112109;0.003994977;0.003889986;-0.000104991;-0.0262807520543924;101.0715093;89.53379663;-11.53771267;-0.114153956440423;190.60530593;160.00121568612;30.6040902438801;89.74277894;100.86252699;0.839437364586695;0.160562635413305;0.470830434137852;0.529169565862148;-0.999203964;-0.999153021;5.094299999997e-05;-5.0983584768855e-05
"Betula pendula";"7";"35";16.44847315;23.76678089;1.027498198751;15.420974951249;7.31830774;3.65915387;10.97746161;0.667384839303458;0.20698331;0.194493612;-0.012489698;-0.0603415705353248;0.005567036;0.005342086;-0.00022495;-0.0404074987120615;152.2777365;98.70405628;-53.57368022;-0.351815580211228;250.98179278;167.501443442574;83.4803493374259;123.45860012;127.52319266;0.667384839303458;0.332615160696542;0.49190261473755;0.50809738526245;-0.999087151;-0.999087284;-1.33000000013261e-07;1.33121519859544e-07
"Corylus avellana";"1";"25";11.70895651;14.5230801;0.7642654445654;10.9446910654346;2.81412359;1.407061795;4.221185385;0.360509100994176;0.2543567;0.231184181;-0.023172519;-0.0911024517930921;0.003192318;0.002924852;-0.000267466;-0.0837842595881739;60.89153905;46.6919863;-14.19955275;-0.233194183814935;107.58352535;38.7848400057126;68.7986853442874;40.4984662066667;67.0850591433333;0.360509100994176;0.639490899005824;0.376437433844202;0.623562566155798;-0.999319089;-0.999002125;0.000316964000000031;-0.00031717997133149
"Corylus avellana";"1";"30";7.762559501;12.03806899;0.54508255468554;7.21747694631446;4.275509489;2.1377547445;6.4132642335;0.826179075686804;0.115413526;0.108386561;-0.007026965;-0.0608851080418425;0.001994781;0.001866866;-0.000127915;-0.0641248337536803;47.03058206;42.95053979;-4.08004227;-0.0867529613984964;89.98112185;74.3405200792947;15.6406017707053;39.2872558973333;50.6938659526667;0.826179075686804;0.173820924313196;0.436616649021401;0.563383350978599;-0.999081699;-0.999038879;4.2819999999999e-05;-4.28593577911179e-05
"Corylus avellana";"1";"35";4.808796951;8.364961175;0.38103058265854;4.42776636834146;3.556164224;1.778082112;5.334246336;1.10926836594561;0.067035708;0.071745982;0.004710274;0.0702651488367961;0.002082468;0.002140747;5.82790000000001e-05;0.0279855440755873;49.2638639;28.24722051;-21.01664339;-0.426613783942351;77.51108441;85.9805939461529;-8.46950953615293;38.8505977373333;38.6604866726667;1.10926836594561;-0.10926836594561;0.501226347599919;0.498773652400081;-0.998864427;-0.998921401;-5.69740000000429e-05;5.70387716891263e-05
"Corylus avellana";"2";"25";9.318910152;10.00920842;0.63152226984208;8.68738788215792;0.690298267999999;0.345149134;1.035447402;0.111112499757042;0.185126216;0.187577333;0.002451117;0.0132402479398164;0.002409958;0.002446343;3.63850000000003e-05;0.0150977734881688;55.56823107;42.59313313;-12.97509794;-0.233498488077749;98.1613642;10.9069545558234;87.2544096441766;40.5904823946667;57.5708818053333;0.111112499757042;0.888887500242958;0.41350772501455;0.58649227498545;-0.999193355;-0.998976543;0.0002168119999999;-0.000216987031503927
"Corylus avellana";"2";"30";6.161667065;8.901236392;0.4561689887901;5.7054980762099;2.739569327;1.3697846635;4.1093539905;0.666922433028277;0.073367781;0.068799811;-0.00456797;-0.0622612533422539;0.00137872;0.001311008;-6.77119999999999e-05;-0.0491122200301729;48.52840077;19.43626648;-29.09213429;-0.599486771218404;67.96466725;45.3271612423272;22.6375060076728;28.8786659933333;39.0860012566667;0.666922433028277;0.333077566971723;0.424907045996511;0.575092954003489;-0.999027432;-0.999114716;-8.72840000000208e-05;8.73689722666402e-05
"Corylus avellana";"2";"35";8.033623606;13.10046004;0.56013745507724;7.47348615092276;5.066836434;2.533418217;7.600254651;0.946055606255148;0.119218113;0.12351801;0.004299897;0.0360674807862459;0.003580359;0.003869875;0.000289516;0.0808622822459983;56.17706008;48.83459519;-7.34246489;-0.130702191954222;105.01165527;99.3468651903165;5.66479007968354;48.5847738973333;56.4268813726667;0.946055606255148;0.053944393744852;0.46266077581974;0.537339224180259;-0.999088664;-0.998984672;0.000103991999999997;-0.000104086858100911
"Corylus avellana";"3";"25";10.11032029;12.68472799;0.6754771889066;9.4348431010934;2.5744077;1.28720385;3.86161155;0.381947499113305;0.29503593;0.281603854;-0.013432076;-0.0455269159929098;0.003719445;0.003518047;-0.000201398;-0.0541473257434914;53.30210108;47.77551196;-5.52658912;-0.103684263997497;101.07761304;38.6063415169703;62.4712715230297;40.4242212533333;60.6533917866667;0.381947499113305;0.618052500886695;0.399932487892606;0.600067512107394;-0.999321457;-0.999073278;0.00024817899999996;-0.000248347514467469
"Corylus avellana";"3";"35";6.43287638;11.56981335;0.4712319541452;5.9616444258548;5.13693697;2.568468485;7.705405455;1.19781649760227;0.112307663;0.137230673;0.02492301;0.221917270240055;0.003447937;0.004050001;0.000602064;0.174615719486754;57.08728281;38.66501758;-18.42226523;-0.322703487067578;95.75230039;114.693685090511;-18.9413847005107;46.6805299133333;49.0717704766667;1.19781649760227;-0.197816497602275;0.487513404097897;0.512486595902103;-0.999015592;-0.999070465;-5.48729999999553e-05;5.49270706477175e-05
"Corylus avellana";"4";"25";6.041303982;11.46141976;0.44948402316028;5.59181995883972;5.420115778;2.710057889;8.130173667;1.3457647043128;0.115566106;0.17303524;0.057469134;0.497283641278006;0.001530484;0.002250233;0.000719749;0.470275416142867;30.47376854;34.17224436;3.69847582;0.121365882763905;64.6460129;86.9983224353703;-22.3523095353703;26.9871979813333;37.6588149186667;1.3457647043128;-0.345764704312805;0.4174611359726;0.5825388640274;-0.999208194;-0.999016781;0.000191413000000029;-0.000191564682064676
"Corylus avellana";"4";"30";4.91754935;6.167075423;0.387070690899;4.530478659101;1.249526073;0.6247630365;1.8742891095;0.381142918169189;0.08207991;0.056199558;-0.025880352;-0.315306778479655;0.001431822;0.000976226;-0.000455596;-0.318193183230876;29.69871841;17.94920941;-11.749509;-0.395623435253818;47.64792782;18.1606702540297;29.4872575659703;18.65182028;28.99610754;0.381142918169189;0.618857081830811;0.391450817136501;0.608549182863499;-0.999083572;-0.999094864;-1.12920000000516e-05;1.1302357797203e-05
"Corylus avellana";"4";"35";5.43129078;8.267178546;0.4156038899212;5.0156868900788;2.835887766;1.417943883;4.253831649;0.783208231948134;0.078242895;0.069718946;-0.008523949;-0.108942147398815;0.002577525;0.002204385;-0.00037314;-0.144766782087468;44.74286032;29.54367604;-15.19918428;-0.339700773962499;74.28653636;58.1818268000663;16.1047095599337;35.0409154933333;39.2456208666667;0.783208231948134;0.216791768051866;0.471699411633914;0.528300588366086;-0.99913158;-0.999064744;6.68360000000146e-05;-6.68940921675347e-05
"Corylus avellana";"5";"25";11.17966464;12.13309572;0.7348685741056;10.4447960658944;0.95343108;0.47671554;1.43014662;0.127923928494513;0.25557746;0.29897893;0.04340147;0.169817283574224;0.003289791;0.003766426;0.000476635;0.144883064000114;60.16048631;43.68253801;-16.4779483;-0.27389985205723;103.84302432;13.2840076177657;90.5590167022343;39.41624384;64.42678048;0.127923928494513;0.872076071505487;0.379575268518142;0.620424731481858;-0.999232449;-0.998989931;0.000242517999999969;-0.000242704287918866
"Corylus avellana";"5";"30";8.873839489;15.35082823;0.60680304521906;8.26703644378094;6.476988741;3.2384943705;9.7154831115;1.09484548639214;0.192710744;0.159719153;-0.032991591;-0.171197465772848;0.003145993;0.002776194;-0.000369799;-0.117546033954939;47.14009801;48.43916856;1.29907055;0.0275576548382318;95.57926657;104.644528596836;-9.06526202683582;40.055939076;55.523327494;1.09484548639214;-0.0948454863921418;0.41908606869947;0.58091393130053;-0.999204333;-0.999055137;0.000149195999999963;-0.000149314804862803
"Corylus avellana";"5";"35";6.180837068;9.978031627;0.45723369075672;5.72360337724328;3.797194559;1.8985972795;5.6957918385;0.921524346271604;0.109004435;0.11118576;0.002181325;0.0200113417403613;0.002999378;0.003042613;4.3235e-05;0.0144146553051999;47.8708383;32.80114414;-15.06969416;-0.314799044578252;80.67198244;74.3411958804553;6.33078655954465;37.2990894453333;43.3728929946667;0.921524346271604;0.0784756537283956;0.462354938073756;0.537645061926244;-0.99910345;-0.999139773;-3.63230000000048e-05;3.63555946083509e-05
"Corylus avellana";"6";"25";4.865942927;6.25360645;0.38420447016558;4.48173845683442;1.387663523;0.6938317615;2.0814952845;0.427768125464493;0.119643376;0.143269549;0.023626173;0.19747163436779;0.001595073;0.001879452;0.000284379;0.178285884094333;15.77870766;17.76569681;1.98698915;0.12592851029474;33.54440447;14.3492270199547;19.1951774500453;9.387088508;24.157315962;0.427768125464493;0.572231874535507;0.279840666612377;0.720159333387623;-0.99935698;-0.999053313;0.000303666999999952;-0.000303862389593708
"Corylus avellana";"6";"30";5.86356877;8.668994545;0.4396126094858;5.4239561605142;2.805425775;1.4027128875;4.2081386625;0.71767533179286;0.148600189;0.131271178;-0.017329011;-0.11661499972924;0.00274043;0.002489038;-0.000251392;-0.0917345088179592;21.6259947;24.46755732;2.84156262;0.13139569575498;46.09355202;33.080205239465;13.0133467805351;15.0928512933333;31.0007007266667;0.71767533179286;0.28232466820714;0.327439536158648;0.672560463841351;-0.999298643;-0.999167919;0.000130724000000026;-0.000130815748540976
"Corylus avellana";"6";"35";4.008487842;6.626132915;0.33658141474468;3.67190642725532;2.617645073;1.3088225365;3.9264676095;0.979538360665433;0.103228854;0.108505211;0.00527635700000001;0.0511131994161246;0.003604631;0.003479851;-0.00012478;-0.0346165807262935;28.84941556;10.71135091;-18.13806465;-0.628715150651045;39.56076647;38.7512883346918;0.809478135308161;15.6845434013333;23.8762230686667;0.979538360665433;0.0204616393345667;0.396467126419994;0.603532873580006;-0.999264217;-0.999331493;-6.7276000000005e-05;6.73255369855849e-05
"Corylus avellana";"7";"25";4.546156294;6.907196001;0.36644352056876;4.17971277343124;2.361039707;1.1805198535;3.5415595605;0.779022834119042;0.104096292;0.185358997;0.081262705;0.780649372217792;0.001405371;0.0024077;0.001002329;0.713213094620566;14.06328389;24.30494512;10.24166123;0.728255314342517;38.36822901;29.8897265034986;8.47850250650136;13.4557358893333;24.9124931206667;0.779022834119042;0.220977165880958;0.350699947235676;0.649300052764324;-0.999306162;-0.998988475;0.000317687000000011;-0.000317907576356975
"Scandosorbus intermedia";"1";"25";13.7706841;23.02985466;0.878773794914;12.891910305086;9.25917056;4.62958528;13.88875584;1.0085741375768;0.146289264;0.125728399;-0.020560865;-0.140549377567448;0.002023143;0.001768735;-0.000254408;-0.125748896642501;109.6484952;96.05276001;-13.59573519;-0.12399381464562;205.70125521;207.46496607189;-1.76371086189022;100.412345873333;105.288909336667;1.0085741375768;-0.00857413757679626;0.48814649074855;0.51185350925145;-0.992552567;-0.991537063;0.00101550400000006;-0.00102312364479539
"Scandosorbus intermedia";"2";"25";10.94857528;23.98420797;0.7220338710512;10.2265414089488;13.03563269;6.517816345;19.553449035;1.78593547881236;0.071792473;0.153186558;0.081394085;1.13374120710398;0.00097822;0.002027579;0.001049359;1.07272290486803;97.78193186;106.3229789;8.54104704;0.0873479064846939;204.10491076;364.518201526115;-160.413290766115;106.87373976;97.231171;1.78593547881236;-0.785935478812363;0.523621599118059;0.476378400881941;-0.999206652;-0.999093895;0.000112757000000019;-0.000112846526566177
"Scandosorbus intermedia";"4";"25";6.382575469;12.14376859;0.46843824154826;5.91413722745174;5.761193121;2.8805965605;8.6417896815;1.35396592229468;0.120069342;0.187666644;0.067597302;0.562985528812176;0.001699313;0.002569188;0.000869875;0.511898043503463;108.8426413;67.01473624;-41.82790506;-0.384297041677911;175.85737754;238.10489637327;-62.2475188332703;100.218050442667;75.6393270973333;1.35396592229468;-0.353965922294682;0.56988254825915;0.43011745174085;-0.99752746;-0.99758862;-6.11600000000045e-05;6.13115953720257e-05
"Scandosorbus intermedia";"4";"35";9.162506469;11.97360862;0.62283560928826;8.53967085971174;2.811102151;1.4055510755;4.2166532265;0.460207394206643;0.142873574;0.163953515;0.021079941;0.147542616943284;0.003763385;0.00423301;0.000469625;0.124787923637895;152.9529604;63.39092111;-89.56203929;-0.585552833078738;216.34388151;99.5630539622678;116.780827547732;119.795903756;96.547977754;0.460207394206643;0.539792605793357;0.553729104423333;0.446270895576667;-0.997590024;-0.997477419;0.000112604999999988;-0.000112877030935494
"Scandosorbus intermedia";"4a";"25";8.277922894;19.27103329;0.57370583753276;7.70421705646724;10.993110396;5.496555198;16.489665594;1.99200521738998;0.062565522;0.173213893;0.110648371;1.76851990462095;0.000898859;0.002380875;0.001482016;1.6487747244006;124.2547893;88.62454382;-35.63024548;-0.286751486045134;212.87933312;424.056742249541;-211.177409129541;119.845094362667;93.0342387573333;1.99200521738998;-0.992005217389984;0.562971955079876;0.437028044920124;-0.997642661;-0.997394144;0.000248516999999948;-0.000249104223100127
"Scandosorbus intermedia";"4a";"30";8.29363252;22.4845412;0.5745783501608;7.7190541698392;14.19090868;7.09545434;21.28636302;2.56659105267423;0.057498289;0.181243894;0.123745605;2.1521615191019;0.001207557;0.003583625;0.002376068;1.96766529447471;35.97649173;87.62015532;51.64366359;1.43548359238529;123.59664705;317.222048459064;-193.625401409064;60.2814113133333;63.3152357366667;2.56659105267423;-1.56659105267423;0.487726914541193;0.512273085458807;-0.997340104;-0.997317271;2.28329999999444e-05;-2.28938953806919e-05
"Scandosorbus intermedia";"4a";"35";5.608463519;21.39131924;0.42544406384526;5.18301945515474;15.782855721;7.8914278605;23.6742835815;4.22117100366219;0.040002888;0.137956348;0.09795346;2.44865970676917;0.001128684;0.003706087;0.002577403;2.2835470335364;167.3482629;99.04813047;-68.30013243;-0.40813170836923;266.39639337;1124.50473117363;-858.10833780363;162.641692862667;103.754700507333;4.22117100366219;-3.22117100366219;0.610525130634079;0.389474869365921;-0.997647475;-0.997325544;0.000321930999999998;-0.000322690136613635
"Scandosorbus intermedia";"4b";"25";13.84507681;21.35364042;0.8829055660274;12.9621712439726;7.50856361;3.754281805;11.262845415;0.8134910025826;0.151855157;0.147485169;-0.00436998799999999;-0.0287773433996713;0.002015366;0.001916876;-9.84900000000001e-05;-0.0488695353598305;90.96705594;82.19587489;-8.77118105;-0.0964215117150245;173.16293083;140.866486211038;32.2964446189619;78.52174906;94.64118177;0.8134910025826;0.1865089974174;0.453455879290282;0.546544120709718;-0.999150214;-0.998970696;0.000179518000000045;-0.000179670681629905
"Scandosorbus intermedia";"5";"25";16.34007806;24.8756202;1.0214779354524;15.3186001245476;8.53554214;4.26777107;12.80331321;0.7835527567853;0.137491254;0.144772073;0.00728081899999999;0.0529547792181748;0.001933349;0.001980327;4.6978e-05;0.0242987686134268;141.8680442;104.6106554;-37.2573888;-0.262620021373355;246.4786996;193.129064560436;53.3496350395641;120.745591573333;125.733108026667;0.7835527567853;0.2164472432147;0.489882459495633;0.510117540504367;-0.993258779;-0.992139687;0.00111909200000004;-0.00112668724773491
"Scandosorbus intermedia";"5b";"25";15.39243189;23.14837621;0.9688456671706;14.4235862228294;7.75594432;3.87797216;11.63391648;0.755820559294351;0.171394759;0.169745792;-0.001648967;-0.00962087177939905;0.002202047;0.002140455;-6.15920000000001e-05;-0.0279703385077612;102.0139415;89.55848396;-12.45545754;-0.122095640623787;191.57242546;144.794377756553;46.7780477034475;86.6684652666667;104.903960193333;0.755820559294351;0.244179440705649;0.452405741894012;0.547594258105988;-0.99910266;-0.998853007;0.000249653000000016;-0.000249877224828944
"Scandosorbus intermedia";"6";"25";12.37025895;26.9540418;0.800994182083;11.569264767917;14.58378285;7.291891425;21.875674275;1.768408758735;0.183427793;0.200879844;0.017452051;0.095143983987203;0.002446261;0.004340605;0.001894344;0.774383436599774;131.94839;112.9126809;-19.0357091;-0.144266323370827;244.8610709;433.014462452791;-188.153391552791;130.253356733333;114.607714166667;1.768408758735;-0.768408758734998;0.53194799914327;0.46805200085673;-0.991972866;-0.991430438;0.000542428000000039;-0.000546817376353558
"Scandosorbus intermedia";"6";"30";10.64853411;16.35098644;0.7053695844694;9.9431645255306;5.70245233;2.851226165;8.553678495;0.803272864287233;0.170973452;0.157026603;-0.013946849;-0.0815731848240393;0.00286755;0.002678639;-0.000188911;-0.0658788861571725;76.29815567;70.98484529;-5.31331038;-0.0696387787272447;147.28300096;118.308438041958;28.9745629180415;69.7925763466666;77.4904246133333;0.803272864287233;0.196727135712767;0.473867152975932;0.526132847024068;-0.999127614;-0.999033766;9.38480000000075e-05;-9.39299431674075e-05
"Scandosorbus intermedia";"6";"35";10.64081461;23.83044663;0.7049408434394;9.9358737665606;13.18963202;6.59481601;19.78444803;1.8592982544219;0.09032604;0.176416532;0.086090492;0.953108228811979;0.00243084;0.004424502;0.001993662;0.820153527175791;154.1526741;98.57224305;-55.58043105;-0.360554439775366;252.72491715;469.890997305913;-217.166080155913;140.107772473333;112.617144676667;1.8592982544219;-0.859298254421895;0.554388439625742;0.445611560374258;-0.992309748;-0.991364085;0.000945663000000097;-0.000952991746686032
"Scandosorbus intermedia";"6a";"25";16.51387552;22.9332062;1.0311306463808;15.4827448736192;6.41933068;3.20966534;9.62899602;0.583085176362042;0.140433959;0.17794562;0.037511661;0.267112465297656;0.001916523;0.004017593;0.00210107;1.09629260906339;142.2885573;99.35353256;-42.93502474;-0.301746152710482;241.64208986;140.89792058251;100.74416927749;117.057725186667;124.584364673333;0.583085176362042;0.416914823637958;0.484426058616222;0.515573941383778;-0.992356339;-0.991214003;0.00114233600000002;-0.0011511348848249
"Scandosorbus intermedia";"6a";"30";7.451540319;9.801529475;0.52780854931726;6.92373176968274;2.349989156;1.174994578;3.524983734;0.473054373068608;0.084942819;0.084789567;-0.000153252000000006;-0.00180417840853629;0.001489454;0.001484327;-5.12700000000017e-06;-0.00344220096760301;80.07550283;46.43371427;-33.64178856;-0.42012584836865;126.5092171;59.8457383826409;66.6634787173591;64.4687038826667;62.0405132173333;0.473054373068608;0.526945626931392;0.509596892309491;0.490403107690509;-0.999269826;-0.999260648;9.17799999999858e-06;-9.18470643383419e-06
"Scandosorbus intermedia";"6a";"35";6.030200706;18.55208675;0.44886734721124;5.58133335878876;12.521886044;6.260943022;18.782829066;3.11479335129115;0.050131971;0.161239249;0.111107278;2.21629582447496;0.001366517;0.004109314;0.002742797;2.00714444094;117.1529434;80.90422883;-36.24871457;-0.309413605138665;198.05717223;616.90716323753;-418.84999100753;115.957579604;82.099592626;3.11479335129115;-2.11479335129115;0.585475286243816;0.414524713756184;-0.991330038;-0.990837178;0.000492859999999928;-0.000497170448899409
"Scandosorbus intermedia";"6b";"25";9.118387661;19.16520608;0.62038525069194;8.49800241030806;10.046818419;5.0234092095;15.0702276285;1.65272942857611;0.093930213;0.120197691;0.026267478;0.279648870805818;0.001280803;0.001567253;0.00028645;0.223648757849568;79.29261859;84.1533203;4.86070171;0.0613008095385692;163.44593889;270.131913184756;-106.685974294756;84.6482588306667;78.7976800593333;1.65272942857611;-0.652729428576112;0.517897596021859;0.482102403978141;-0.999101149;-0.998929954;0.000171195000000068;-0.00017134901723556
"Scandosorbus intermedia";"6b";"30";9.097805106;14.87299212;0.61924209558724;8.47856301041276;5.775187014;2.887593507;8.662780521;0.952183567362517;0.166844708;0.128441232;-0.038403476;-0.230174972046461;0.002829513;0.002271602;-0.000557911;-0.197175627042533;59.08720408;58.31611884;-0.771085239999998;-0.0130499530652356;117.40332292;111.789514838179;5.61380808182086;54.0080683306667;63.3952545893333;0.952183567362517;0.0478164326374832;0.460021633011771;0.539978366988229;-0.999280896;-0.999190051;9.08450000000061e-05;-9.09103740136007e-05
"Scandosorbus intermedia";"6b";"35";7.876153432;19.16098646;0.55139156161328;7.32476187038672;11.284833028;5.642416514;16.927249542;2.14917722059938;0.085560206;0.164884972;0.079324766;0.927122195100839;0.002332325;0.004211726;0.001879401;0.805805794646972;137.4424366;83.68435522;-53.75808138;-0.391131609056471;221.12679182;475.240663843765;-254.113872023765;126.414785394667;94.7120064253333;2.14917722059938;-1.14917722059938;0.571684617473083;0.428315382526917;-0.992669121;-0.992115958;0.000553163000000079;-0.00055724811853
"Scandosorbus intermedia";"6c";"30";6.967468608;8.794519205;0.50092320648832;6.46654540151168;1.827050597;0.9135252985;2.7405758955;0.39333882213022;0.105991958;0.111919697;0.005927739;0.0559263090507301;0.001915823;0.002043018;0.000127195;0.0663918326484232;49.6909867;29.2499506;-20.4410361;-0.41136305510311;78.9409373;31.0505352954375;47.8904020045625;34.0473752453333;44.8935620546667;0.39333882213022;0.60666117786978;0.431301887333093;0.568698112666907;-0.999340398;-0.999343067;-2.66900000001069e-06;2.67076163972978e-06
"Scandosorbus intermedia";"6c";"35";9.243788481;12.99069463;0.62735001223474;8.61643846876526;3.746906149;1.8734530745;5.6203592235;0.608014693872786;0.127450997;0.097167992;-0.030283005;-0.237605085192076;0.003447346;0.002709763;-0.000737583;-0.213956765581407;77.25233699;53.20219236;-24.05014463;-0.311319314949827;130.45452935;79.3182707270586;51.1362586229414;62.3195836173333;68.1349457326667;0.608014693872786;0.391985306127214;0.47771115290397;0.52228884709603;-0.999026198;-0.999058666;-3.24680000000077e-05;3.2499648222446e-05
"Scandosorbus intermedia";"6d";"25";16.34007806;24.8756202;1.0214779354524;15.3186001245476;8.53554214;4.26777107;12.80331321;0.7835527567853;0.137491254;0.144772073;0.00728081899999999;0.0529547792181748;0.001933349;0.001980327;4.6978e-05;0.0242987686134268;141.8680442;104.6106554;-37.2573888;-0.262620021373355;246.4786996;193.129064560436;53.3496350395641;120.745591573333;125.733108026667;0.7835527567853;0.2164472432147;0.489882459495633;0.510117540504367;-0.993258779;-0.992139687;0.00111909200000004;-0.00112668724773491
"Scandosorbus intermedia";"6d";"30";12.05675448;20.22086021;0.7835821438192;11.2731723361808;8.16410573;4.082052865;12.246158595;1.01570937811782;0.233442768;0.235512369;0.002069601;0.00886556057285957;0.003807043;0.003820818;1.37750000000002e-05;0.00361829377813704;68.50981982;79.13027065;10.62045083;0.155020854789923;147.64009047;149.959424476542;-2.31933400654188;66.2753817;81.36470877;1.01570937811782;-0.0157093781178166;0.44889827342301;0.55110172657699;-0.99930323;-0.999222262;8.09680000000146e-05;-8.10244554098105e-05
"Scandosorbus intermedia";"6d";"35";13.79706124;22.03395621;0.8802387812696;12.9168224587304;8.23689497;4.118447485;12.355342455;0.895505371765676;0.222168057;0.202385364;-0.019782693;-0.0890438223529136;0.00603379;0.005557487;-0.000476303;-0.0789392736571873;106.1342283;88.56926381;-17.56496449;-0.165497641725445;194.70349211;174.358023086041;20.3454690239591;93.0101647666667;101.693327343333;0.895505371765676;0.104494628234324;0.477701574628767;0.522298425371233;-0.999141441;-0.999069013;7.24280000000688e-05;-7.24902371455822e-05
