"sp";"treeid";"setTleaf";"anet.21p";"anet.0p";"Rd";"corranet";"anet.delta";"pr.real";"gsw.21p";"gsw.0p";"gsw.delta";"gsw.percent";"E.21p";"E.0p";"E.delta";"E.percent";"ETR.21p";"ETR.0p";"ETR.delta";"ETR.percent";"NPQ.21p";"NPQ.0p";"NPQ.delta";"NPQ.percent"
"Corylus avellana";"4";"35";5.43129078;8.267178546;0.4156038899212;5.0156868900788;3.2514916559212;0.648264480454863;0.078242895;0.069718946;-0.008523949;-0.108942147398815;0.002577525;0.002204385;-0.00037314;-0.144766782087468;44.74286032;29.54367604;-15.19918428;-0.339700773962499;-0.99913158;-0.999064744;6.68360000000146e-05;-6.68940921675347e-05
"Corylus avellana";"5";"25";11.17966464;12.13309572;0.7348685741056;10.4447960658944;1.6882996541056;0.161640269800809;0.25557746;0.29897893;0.04340147;0.169817283574224;0.003289791;0.003766426;0.000476635;0.144883064000114;60.16048631;43.68253801;-16.4779483;-0.27389985205723;-0.999232449;-0.998989931;0.000242517999999969;-0.000242704287918866
"Corylus avellana";"5";"30";8.873839489;15.35082823;0.60680304521906;8.26703644378094;7.08379178621906;0.856871967892194;0.192710744;0.159719153;-0.032991591;-0.171197465772848;0.003145993;0.002776194;-0.000369799;-0.117546033954939;47.14009801;48.43916856;1.29907055;0.0275576548382318;-0.999204333;-0.999055137;0.000149195999999963;-0.000149314804862803
"Corylus avellana";"5";"35";6.180837068;9.978031627;0.45723369075672;5.72360337724328;4.25442824975672;0.743312904362326;0.109004435;0.11118576;0.002181325;0.0200113417403613;0.002999378;0.003042613;4.3235e-05;0.0144146553051999;47.8708383;32.80114414;-15.06969416;-0.314799044578252;-0.99910345;-0.999139773;-3.63230000000048e-05;3.63555946083509e-05
"Corylus avellana";"6";"25";4.865942927;6.25360645;0.38420447016558;4.48173845683442;1.77186799316558;0.395352832440182;0.119643376;0.143269549;0.023626173;0.19747163436779;0.001595073;0.001879452;0.000284379;0.178285884094333;15.77870766;17.76569681;1.98698915;0.12592851029474;-0.99935698;-0.999053313;0.000303666999999952;-0.000303862389593708
"Corylus avellana";"6";"30";5.86356877;8.668994545;0.4396126094858;5.4239561605142;3.2450383844858;0.598278874027287;0.148600189;0.131271178;-0.017329011;-0.11661499972924;0.00274043;0.002489038;-0.000251392;-0.0917345088179592;21.6259947;24.46755732;2.84156262;0.13139569575498;-0.999298643;-0.999167919;0.000130724000000026;-0.000130815748540976
"Corylus avellana";"6";"35";4.008487842;6.626132915;0.33658141474468;3.67190642725532;2.95422648774468;0.804548412730906;0.103228854;0.108505211;0.00527635700000001;0.0511131994161246;0.003604631;0.003479851;-0.00012478;-0.0346165807262935;28.84941556;10.71135091;-18.13806465;-0.628715150651045;-0.999264217;-0.999331493;-6.7276000000005e-05;6.73255369855849e-05
"Corylus avellana";"7";"25";4.546156294;6.907196001;0.36644352056876;4.17971277343124;2.72748322756876;0.652552789011312;0.104096292;0.185358997;0.081262705;0.780649372217792;0.001405371;0.0024077;0.001002329;0.713213094620566;14.06328389;24.30494512;10.24166123;0.728255314342517;-0.999306162;-0.998988475;0.000317687000000011;-0.000317907576356975
"Scandosorbus intermedia";"1";"25";13.7706841;23.02985466;0.878773794914;12.891910305086;10.137944354914;0.786380304780314;0.146289264;0.125728399;-0.020560865;-0.140549377567448;0.002023143;0.001768735;-0.000254408;-0.125748896642501;109.6484952;96.05276001;-13.59573519;-0.12399381464562;-0.992552567;-0.991537063;0.00101550400000006;-0.00102312364479539
"Scandosorbus intermedia";"2";"25";10.94857528;23.98420797;0.7220338710512;10.2265414089488;13.7576665610512;1.34529026098818;0.071792473;0.153186558;0.081394085;1.13374120710398;0.00097822;0.002027579;0.001049359;1.07272290486803;97.78193186;106.3229789;8.54104704;0.0873479064846939;-0.999206652;-0.999093895;0.000112757000000019;-0.000112846526566177
"Scandosorbus intermedia";"4";"25";6.382575469;12.14376859;0.46843824154826;5.91413722745174;6.22963136254826;1.05334575830133;0.120069342;0.187666644;0.067597302;0.562985528812176;0.001699313;0.002569188;0.000869875;0.511898043503463;108.8426413;67.01473624;-41.82790506;-0.384297041677911;-0.99752746;-0.99758862;-6.11600000000045e-05;6.13115953720257e-05
"Scandosorbus intermedia";"4";"35";9.162506469;11.97360862;0.62283560928826;8.53967085971174;3.43393776028826;0.402115938272142;0.142873574;0.163953515;0.021079941;0.147542616943284;0.003763385;0.00423301;0.000469625;0.124787923637895;152.9529604;63.39092111;-89.56203929;-0.585552833078738;-0.997590024;-0.997477419;0.000112604999999988;-0.000112877030935494
"Scandosorbus intermedia";"4a";"25";8.277922894;19.27103329;0.57370583753276;7.70421705646724;11.5668162335328;1.50136167617748;0.062565522;0.173213893;0.110648371;1.76851990462095;0.000898859;0.002380875;0.001482016;1.6487747244006;124.2547893;88.62454382;-35.63024548;-0.286751486045134;-0.997642661;-0.997394144;0.000248516999999948;-0.000249104223100127
"Scandosorbus intermedia";"4a";"30";8.29363252;22.4845412;0.5745783501608;7.7190541698392;14.7654870301608;1.91286221151994;0.057498289;0.181243894;0.123745605;2.1521615191019;0.001207557;0.003583625;0.002376068;1.96766529447471;35.97649173;87.62015532;51.64366359;1.43548359238529;-0.997340104;-0.997317271;2.28329999999444e-05;-2.28938953806919e-05
"Scandosorbus intermedia";"4a";"35";5.608463519;21.39131924;0.42544406384526;5.18301945515474;16.2082997848453;3.1271925419314;0.040002888;0.137956348;0.09795346;2.44865970676917;0.001128684;0.003706087;0.002577403;2.2835470335364;167.3482629;99.04813047;-68.30013243;-0.40813170836923;-0.997647475;-0.997325544;0.000321930999999998;-0.000322690136613635
"Scandosorbus intermedia";"4b";"25";13.84507681;21.35364042;0.8829055660274;12.9621712439726;8.3914691760274;0.647381446987859;0.151855157;0.147485169;-0.00436998799999999;-0.0287773433996713;0.002015366;0.001916876;-9.84900000000001e-05;-0.0488695353598305;90.96705594;82.19587489;-8.77118105;-0.0964215117150245;-0.999150214;-0.998970696;0.000179518000000045;-0.000179670681629905
"Scandosorbus intermedia";"5";"25";16.34007806;24.8756202;1.0214779354524;15.3186001245476;9.5570200754524;0.623883383452092;0.137491254;0.144772073;0.00728081899999999;0.0529547792181748;0.001933349;0.001980327;4.6978e-05;0.0242987686134268;141.8680442;104.6106554;-37.2573888;-0.262620021373355;-0.993258779;-0.992139687;0.00111909200000004;-0.00112668724773491
"Scandosorbus intermedia";"5b";"25";15.39243189;23.14837621;0.9688456671706;14.4235862228294;8.7247899871706;0.604897412639386;0.171394759;0.169745792;-0.001648967;-0.00962087177939905;0.002202047;0.002140455;-6.15920000000001e-05;-0.0279703385077612;102.0139415;89.55848396;-12.45545754;-0.122095640623787;-0.99910266;-0.998853007;0.000249653000000016;-0.000249877224828944
"Scandosorbus intermedia";"6";"25";12.37025895;26.9540418;0.800994182083;11.569264767917;15.384777032083;1.32979729833368;0.183427793;0.200879844;0.017452051;0.095143983987203;0.002446261;0.004340605;0.001894344;0.774383436599774;131.94839;112.9126809;-19.0357091;-0.144266323370827;-0.991972866;-0.991430438;0.000542428000000039;-0.000546817376353558
"Scandosorbus intermedia";"6";"30";10.64853411;16.35098644;0.7053695844694;9.9431645255306;6.4078219144694;0.644444924753717;0.170973452;0.157026603;-0.013946849;-0.0815731848240393;0.00286755;0.002678639;-0.000188911;-0.0658788861571725;76.29815567;70.98484529;-5.31331038;-0.0696387787272447;-0.999127614;-0.999033766;9.38480000000075e-05;-9.39299431674075e-05
"Scandosorbus intermedia";"6";"35";10.64081461;23.83044663;0.7049408434394;9.9358737665606;13.8945728634394;1.3984248582346;0.09032604;0.176416532;0.086090492;0.953108228811979;0.00243084;0.004424502;0.001993662;0.820153527175791;154.1526741;98.57224305;-55.58043105;-0.360554439775366;-0.992309748;-0.991364085;0.000945663000000097;-0.000952991746686032
"Scandosorbus intermedia";"6a";"25";16.51387552;22.9332062;1.0311306463808;15.4827448736192;7.4504613263808;0.481210624291531;0.140433959;0.17794562;0.037511661;0.267112465297656;0.001916523;0.004017593;0.00210107;1.09629260906339;142.2885573;99.35353256;-42.93502474;-0.301746152710482;-0.992356339;-0.991214003;0.00114233600000002;-0.0011511348848249
"Scandosorbus intermedia";"6a";"30";7.451540319;9.801529475;0.52780854931726;6.92373176968274;2.87779770531726;0.415642575571515;0.084942819;0.084789567;-0.000153252000000006;-0.00180417840853629;0.001489454;0.001484327;-5.12700000000017e-06;-0.00344220096760301;80.07550283;46.43371427;-33.64178856;-0.42012584836865;-0.999269826;-0.999260648;9.17799999999858e-06;-9.18470643383419e-06
"Scandosorbus intermedia";"6a";"35";6.030200706;18.55208675;0.44886734721124;5.58133335878876;12.9707533912112;2.32395246035369;0.050131971;0.161239249;0.111107278;2.21629582447496;0.001366517;0.004109314;0.002742797;2.00714444094;117.1529434;80.90422883;-36.24871457;-0.309413605138665;-0.991330038;-0.990837178;0.000492859999999928;-0.000497170448899409
"Scandosorbus intermedia";"6b";"25";9.118387661;19.16520608;0.62038525069194;8.49800241030806;10.6672036696919;1.25526013698851;0.093930213;0.120197691;0.026267478;0.279648870805818;0.001280803;0.001567253;0.00028645;0.223648757849568;79.29261859;84.1533203;4.86070171;0.0613008095385692;-0.999101149;-0.998929954;0.000171195000000068;-0.00017134901723556
"Scandosorbus intermedia";"6b";"30";9.097805106;14.87299212;0.61924209558724;8.47856301041276;6.39442910958724;0.754187838403048;0.166844708;0.128441232;-0.038403476;-0.230174972046461;0.002829513;0.002271602;-0.000557911;-0.197175627042533;59.08720408;58.31611884;-0.771085239999998;-0.0130499530652356;-0.999280896;-0.999190051;9.08450000000061e-05;-9.09103740136007e-05
"Scandosorbus intermedia";"6b";"35";7.876153432;19.16098646;0.55139156161328;7.32476187038672;11.8362245896133;1.61591937035741;0.085560206;0.164884972;0.079324766;0.927122195100839;0.002332325;0.004211726;0.001879401;0.805805794646972;137.4424366;83.68435522;-53.75808138;-0.391131609056471;-0.992669121;-0.992115958;0.000553163000000079;-0.00055724811853
"Scandosorbus intermedia";"6c";"30";6.967468608;8.794519205;0.50092320648832;6.46654540151168;2.32797380348832;0.360002699887348;0.105991958;0.111919697;0.005927739;0.0559263090507301;0.001915823;0.002043018;0.000127195;0.0663918326484232;49.6909867;29.2499506;-20.4410361;-0.41136305510311;-0.999340398;-0.999343067;-2.66900000001069e-06;2.67076163972978e-06
"Scandosorbus intermedia";"6c";"35";9.243788481;12.99069463;0.62735001223474;8.61643846876526;4.37425616123474;0.507664062952634;0.127450997;0.097167992;-0.030283005;-0.237605085192076;0.003447346;0.002709763;-0.000737583;-0.213956765581407;77.25233699;53.20219236;-24.05014463;-0.311319314949827;-0.999026198;-0.999058666;-3.24680000000077e-05;3.2499648222446e-05
"Scandosorbus intermedia";"6d";"25";16.34007806;24.8756202;1.0214779354524;15.3186001245476;9.5570200754524;0.623883383452092;0.137491254;0.144772073;0.00728081899999999;0.0529547792181748;0.001933349;0.001980327;4.6978e-05;0.0242987686134268;141.8680442;104.6106554;-37.2573888;-0.262620021373355;-0.993258779;-0.992139687;0.00111909200000004;-0.00112668724773491
"Scandosorbus intermedia";"6d";"30";12.05675448;20.22086021;0.7835821438192;11.2731723361808;8.9476878738192;0.793715167921451;0.233442768;0.235512369;0.002069601;0.00886556057285957;0.003807043;0.003820818;1.37750000000002e-05;0.00361829377813704;68.50981982;79.13027065;10.62045083;0.155020854789923;-0.99930323;-0.999222262;8.09680000000146e-05;-8.10244554098105e-05
"Scandosorbus intermedia";"6d";"35";13.79706124;22.03395621;0.8802387812696;12.9168224587304;9.1171337512696;0.705834099709823;0.222168057;0.202385364;-0.019782693;-0.0890438223529136;0.00603379;0.005557487;-0.000476303;-0.0789392736571873;106.1342283;88.56926381;-17.56496449;-0.165497641725445;-0.999141441;-0.999069013;7.24280000000688e-05;-7.24902371455822e-05
"Scandosorbus intermedia";"6e";"25";13.7706841;23.02985466;0.878773794914;12.891910305086;10.137944354914;0.786380304780314;0.146289264;0.125728399;-0.020560865;-0.140549377567448;0.002023143;0.001768735;-0.000254408;-0.125748896642501;109.6484952;96.05276001;-13.59573519;-0.12399381464562;-0.992552567;-0.991537063;0.00101550400000006;-0.00102312364479539
"Scandosorbus intermedia";"6e";"35";7.277198738;10.23253768;0.51812561790852;6.75907312009148;3.47346455990852;0.513896579929514;0.088728485;0.07501455;-0.013713935;-0.154560680259558;0.002532099;0.002191841;-0.000340258;-0.134377842256563;70.35506696;42.65477842;-27.70028854;-0.393721301633454;-0.999233129;-0.999243109;-9.97999999996502e-06;9.98765924619881e-06
"Scandosorbus intermedia";"6f";"35";6.867866678;9.763101508;0.49539131529612;6.37247536270388;3.39062614529612;0.532073637371813;0.081141014;0.074988292;-0.006152722;-0.0758275217019102;0.002364224;0.002065915;-0.000298309;-0.126176284480658;62.24550879;48.28743056;-13.95807823;-0.224242334930395;-0.999190896;-0.99914194;4.89559999999889e-05;-4.89956425703752e-05
"Scandosorbus intermedia";"6g";"35";12.81417979;20.21982313;0.8256495455366;11.9885302444634;8.2312928855366;0.686597332424299;0.197189321;0.196188251;-0.00100106999999999;-0.00507669479728059;0.005027805;0.005298843;0.000271038;0.0539078186206506;108.3007572;80.74863291;-27.55212429;-0.254403801065945;-0.999196753;-0.999201134;-4.38099999999775e-06;4.38452185402343e-06
"Scandosorbus intermedia";"7";"25";7.471190424;19.45787935;0.52889991614896;6.94229050785104;12.515588842149;1.80280396333099;0.066890613;0.15806155;0.091170937;1.36298552085328;0.00092097;0.002051397;0.001130427;1.2274308609401;52.81026005;67.97456174;15.16430169;0.287146885390124;-0.999272814;-0.999164544;0.000108270000000021;-0.000108348789723025
"Scandosorbus intermedia";"8";"25";11.29919068;19.83886603;0.7415070503672;10.5576836296328;9.2811824003672;0.879092680360039;0.108668185;0.170252148;0.061583963;0.56671566751575;0.001408607;0.002141032;0.000732425;0.519964049589417;79.10730872;74.01162268;-5.09568604;-0.0644148577729545;-0.999339572;-0.999224201;0.000115371000000031;-0.000115447244592883
"Scandosorbus intermedia";"9";"25";8.680383749;18.82076647;0.59605851341946;8.08432523558054;10.7364412344195;1.3280565689226;0.086130229;0.129365586;0.043235357;0.501976570850636;0.001088681;0.001605711;0.00051703;0.474914139219845;57.39950346;83.83695662;26.43745316;0.460586791981981;-0.999065923;-0.998908244;0.000157678999999966;-0.000157826422030777
"Tilia cordata";"1";"25";8.44874745;9.09388351;0.583193433373;7.865554016627;1.228329493373;0.156165667513875;0.071682187;0.078481976;0.006799789;0.0948602335472828;0.000947652;0.001055341;0.000107689;0.113637706668693;54.63390518;38.96781233;-15.66609285;-0.286746715219891;-0.999196015;-0.999114758;8.12569999999457e-05;-8.13223819752181e-05
"Tilia cordata";"10";"25";4.49278627;7.718366837;0.3634793494358;4.1293069205642;3.5890599164358;0.869167631633789;0.054509622;0.054036547;-0.000473075000000003;-0.00867874299330132;0.000734815;0.00071025;-2.45649999999999e-05;-0.0334301831073126;24.59692079;26.64973199;2.0528112;0.0834580562959971;-0.999267243;-0.999299033;-3.1789999999976e-05;3.1813311426617e-05
"Tilia cordata";"11";"25";11.65369744;15.34772346;0.7611963558176;10.8925010841824;4.4552223758176;0.409017391082685;0.179027463;0.174063743;-0.00496372;-0.0277260254757674;0.002241911;0.002181112;-6.07990000000003e-05;-0.0271192745831571;68.62065582;56.36657233;-12.25408349;-0.17857718413744;-0.999224989;-0.999096395;0.000128593999999982;-0.000128693739063387
"Tilia cordata";"12";"25";7.567063234;12.70038674;0.53422469201636;7.03283854198364;5.66754819801636;0.805869232484585;0.085862105;0.116596383;0.030734278;0.357949272266269;0.001137092;0.001543384;0.000406292;0.35730793990284;43.16766809;49.26569469;6.0980266;0.141263748305474;-0.999332943;-0.999073452;0.000259491000000001;-0.000259664210829484
"Tilia cordata";"13";"25";8.847325561;13.30850029;0.60533046165794;8.24199509934206;5.06650519065794;0.614718296916045;0.10796229;0.130607054;0.022644764;0.209746977393681;0.00140864;0.001697392;0.000288752;0.204986369831895;57.9849187;52.6801411;-5.3047776;-0.0914854710316254;-0.999142066;-0.998994248;0.000147817999999966;-0.000147944926982952
"Tilia cordata";"13";"30";10.09475559;14.08393627;0.6746127254686;9.4201428645314;4.6637934054686;0.495087332807728;0.13953473;0.123428504;-0.016106226;-0.115428080163268;0.003212477;0.002733493;-0.000478984;-0.149101145315593;47.82629415;51.30993762;3.48364347;0.0728395024518118;-0.999348726;-0.999174544;0.000174181999999967;-0.000174295514136641
"Tilia cordata";"13";"35";9.58435471;14.57739551;0.6462650605934;8.9380896494066;5.6393058605934;0.630929659669256;0.151269715;0.157637597;0.00636788199999999;0.0420962120540783;0.004846464;0.00500965;0.000163186;0.033671146633917;75.51270229;56.46320541;-19.04949688;-0.252268774686967;-0.999144615;-0.999140202;4.4129999999809e-06;-4.4167780456695e-06
"Tilia cordata";"14";"25";8.663941791;13.5296494;0.59514532707214;8.06879646392786;5.46085293607214;0.676786551809217;0.084763709;0.109260878;0.024497169;0.289005392626224;0.001113708;0.001427931;0.000314223;0.282141279401782;66.46454539;62.58643483;-3.87811056;-0.0583485606836556;-0.999188687;-0.999080043;0.000108643999999991;-0.000108732215860237
"Tilia cordata";"15";"25";9.190578496;13.93437006;0.62439472966784;8.56618376633216;5.36818629366784;0.626671857632395;0.115335123;0.118242287;0.002907164;0.0252062331437406;0.001511673;0.001552661;4.0988e-05;0.0271143296202287;56.44151559;52.19721649;-4.2442991;-0.0751981773634722;-0.999298692;-0.999166959;0.000131733000000023;-0.000131825450242882
"Tilia cordata";"17";"25";10.48080031;14.47223229;0.6960536492174;9.7847466607826;4.6874856292174;0.479060500156321;0.127468854;0.135072163;0.007603309;0.059648367121901;0.001699378;0.001800634;0.000101256;0.0595841537315417;72.24649797;50.32095959;-21.92553838;-0.303482369333728;-0.999144884;-0.999041185;0.000103698999999957;-0.00010378775056607
"Tilia cordata";"17";"30";9.732323237;13.39026945;0.65448323258298;9.07784000441702;4.31242944558298;0.475050170909013;0.099628687;0.089653895;-0.009974792;-0.100119677377661;0.001776703;0.001522525;-0.000254178;-0.143061614687429;70.89170452;49.65210199;-21.23960253;-0.299606317464237;-0.999090402;-0.999095147;-4.7450000000282e-06;4.74931997197607e-06
"Tilia cordata";"17";"35";9.1981553;12.98181944;0.624815545362;8.573339754638;4.408479685362;0.51420797629968;0.116358084;0.102282015;-0.014076069;-0.120971990222871;0.003607268;0.003094922;-0.000512346;-0.142031587339782;80.7212665;57.64612143;-23.07514507;-0.285862029555743;-0.999174434;-0.99904489;0.000129543999999981;-0.000129651035486744
"Tilia cordata";"18";"25";8.792779354;9.574101469;0.60230096532116;8.19047838867884;1.38362308032116;0.168930679584437;0.144271045;0.094769184;-0.049501861;-0.343117089087419;0.001967485;0.001292632;-0.000674853;-0.343002869145127;54.16073722;37.34678789;-16.81394933;-0.310445355677158;-0.99935687;-0.999193778;0.000163091999999976;-0.00016319695685884
"Tilia cordata";"2";"25";6.715149976;10.5259284;0.48690942966704;6.22824054633296;4.29768785366704;0.690032413118247;0.03661251;0.095884084;0.059271574;1.61888857114686;0.000482374;0.001259873;0.000777499;1.61181780112527;47.84624352;40.10001318;-7.74623034;-0.161898401423343;-0.999232595;-0.999081818;0.000150776999999991;-0.000150892795886018
"Tilia cordata";"20";"30";12.2993424;18.63748037;0.797055476896;11.502286923104;7.135193446896;0.620328243817665;0.195928761;0.195383863;-0.000544898000000016;-0.00278110266822958;0.004164443;0.004362759;0.000198316;0.0476212545111074;78.94309467;61.85932361;-17.08377106;-0.216406148396057;-0.999029946;-0.999051001;-2.10550000000476e-05;2.10754443191111e-05
"Tilia cordata";"20";"35";13.47047107;18.16183013;0.8620999632278;12.6083711067722;5.5534590232278;0.440458087424547;0.190899616;0.167058714;-0.023840902;-0.124887113445006;0.006036247;0.005222488;-0.000813759;-0.134812077769515;94.57770509;72.07724545;-22.50045964;-0.237904478847193;-0.999206999;-0.998924358;0.000282640999999972;-0.000282865312475631
"Tilia cordata";"21";"30";12.86286461;16.91685247;0.8283535004394;12.0345111095606;4.8823413604394;0.4056950312307;0.143290961;0.127617847;-0.015673114;-0.109379641888228;0.002683364;0.002469363;-0.000214001;-0.0797510140256783;118.1225526;79.57626458;-38.54628802;-0.326324543210049;-0.999173564;-0.999095579;7.79850000000026e-05;-7.8049502918997e-05
"Tilia cordata";"21";"35";7.411406265;11.72809672;0.5255795039581;6.8858267610419;4.8422699589581;0.703222739548767;0.116287583;0.116876532;0.000588949000000005;0.00506459060207662;0.003996376;0.003836145;-0.000160231;-0.0400940752321604;80.91498337;40.02885974;-40.88612363;-0.505297312403069;-0.999174126;-0.999240438;-6.63119999999573e-05;6.6366810623314e-05
"Tilia cordata";"3";"25";8.947455531;11.72933204;0.61089168019174;8.33656385080826;3.39276818919174;0.406974414148198;0.082504035;0.121268654;0.038764619;0.469851189702419;0.00111217;0.00158471;0.00047254;0.424881088322828;45.54020032;49.78865551;4.24845519;0.0932902174374977;-0.999309761;-0.999000574;0.000309187000000044;-0.000309400560333408
"Tilia cordata";"4";"25";8.582764926;10.80446418;0.59063676399004;7.99212816200996;2.81233601799004;0.351888253163693;0.095262061;0.097235096;0.001973035;0.0207116556086268;0.001257804;0.001280664;2.286e-05;0.0181745327570909;52.38910826;42.13497779;-10.25413047;-0.195730196801788;-0.999240024;-0.99911179;0.000128233999999949;-0.000128331528881943
"Tilia cordata";"4";"30";9.69364495;13.28421461;0.652335040523;9.041309909477;4.242904700523;0.469279865749943;0.096016205;0.092745498;-0.003270707;-0.0340641144898405;0.001974621;0.001894721;-7.99000000000002e-05;-0.0404634610894952;65.69774845;42.47268872;-23.22505973;-0.353513785144033;-0.999268074;-0.999292819;-2.47450000000482e-05;2.47631247749122e-05
"Tilia cordata";"4";"35";11.4333886;16.58199904;0.748960402844;10.684428197156;5.897570842844;0.551978143707665;0.184672463;0.167093602;-0.017578861;-0.0951894002734994;0.005825437;0.005292456;-0.000532981;-0.0914920202553045;94.56904806;66.73487525;-27.83417281;-0.294326456499175;-0.99916707;-0.999104253;6.28169999999928e-05;-6.28693657808326e-05
"Tilia cordata";"5";"25";9.029613835;12.34680096;0.6154547523959;8.4141590826041;3.9326418773959;0.46738382752074;0.106446682;0.076809482;-0.0296372;-0.278422957326185;0.001396831;0.001029462;-0.000367369;-0.263001751822518;76.66547071;49.95817191;-26.7072988;-0.348361505546934;-0.999170155;-0.998993092;0.000177062999999977;-0.000177210056879629
"Tilia cordata";"6";"25";8.500352059;11.58891081;0.58605955335686;7.91429250564314;3.67461830435686;0.464301553390494;0.073129325;0.076551983;0.00342265800000001;0.0468028113209032;0.000975541;0.001028768;5.3227e-05;0.0545615202231377;53.6634095;53.9597824;0.296372900000001;0.00552281159101532;-0.999321519;-0.998953171;0.000368347999999963;-0.000368598086798492
"Tilia cordata";"7";"25";6.270796761;10.10306318;0.46223005210594;5.80856670889406;4.29449647110594;0.739338409341193;0.052960171;0.065627454;0.012667283;0.239185084957524;0.000713229;0.000868009;0.00015478;0.217013049104846;43.89674549;37.95171356;-5.94503193;-0.135432179849286;-0.999359659;-0.999221211;0.000138447999999958;-0.000138536710735847
"Tilia cordata";"8";"25";7.391755397;2.812496485;0.52448809474938;6.86726730225062;-4.05477081725062;-0.590448957174238;0.067890549;0.043089847;-0.024800702;-0.365304189836497;0.000910493;0.000581876;-0.000328617;-0.360922049922405;62.14687756;22.36448303;-39.78239453;-0.640135049288549;-0.99918677;-0.998964388;0.000222382000000021;-0.000222562994904367
"Tilia cordata";"8";"30";5.386188256;8.599220589;0.41309889573824;4.97308936026176;3.62613122873824;0.72915062771914;0.063920305;0.050391834;-0.013528471;-0.211645908135138;0.001208118;0.000962267;-0.000245851;-0.203499161505747;44.88575327;32.79152545;-12.09422782;-0.269444688769061;-0.999145864;-0.999074406;7.14580000000797e-05;-7.15190870269966e-05
"Tilia cordata";"8";"35";5.851328396;9.772141368;0.43893277911384;5.41239561688616;4.35974575111384;0.805511285522412;0.073517151;0.091421895;0.017904744;0.243545128673444;0.00232306;0.002576771;0.000253711;0.109214139970556;72.85370384;38.6114019;-34.24230194;-0.470014565288298;-0.998983691;-0.999034087;-5.03960000000081e-05;5.04472700145493e-05
"Tilia cordata";"9";"25";6.520946362;9.878467527;0.47612336094548;6.04482300105452;3.83364452594548;0.63420294114099;0.064601028;0.082992122;0.018391094;0.284687327266681;0.00084694;0.001068391;0.000221451;0.261471887028597;48.30753981;38.93184495;-9.37569486;-0.194083468064734;-0.999387666;-0.999293819;9.38469999999247e-05;-9.39045009185902e-05
"Betula pubescens";"1";"25";13.56321493;18.78184082;0.8672509572122;12.6959639727878;6.0858768472122;0.479355239212754;0.131524748;0.118428409;-0.013096339;-0.0995731921113432;0.001754218;0.001577357;-0.000176861;-0.100820422547255;91.21270169;72.46972394;-18.74297775;-0.205486488205347;-0.999018782;-0.998946749;7.20330000000269e-05;-7.21037494969007e-05
"Betula pubescens";"1";"30";11.329749;16.1396095;0.74320425946;10.58654474054;5.55306475946;0.524539865986222;0.112922033;0.132016254;0.019094221;0.169092076123001;0.001914844;0.002203806;0.000288962;0.150906287927372;96.42197389;56.31258494;-40.10938895;-0.415977679483699;-0.998996895;-0.998960464;3.64309999999479e-05;-3.64675808125989e-05
"Betula pubescens";"1";"35";13.5781691;17.35766972;0.868081511814;12.710087588186;4.647582131814;0.365660905132858;0.140350141;0.120955138;-0.019395003;-0.138190121234007;0.003870262;0.0033674;-0.000502862;-0.129929705017386;134.9371024;73.80175358;-61.13534882;-0.453065522622338;-0.999009633;-0.998811896;0.000197737000000031;-0.000197933026337526
"Betula pubescens";"10";"25";14.60956692;21.14591135;0.9253653467368;13.6842015732632;7.4617097767368;0.545279148132093;0.146120981;0.120350623;-0.025770358;-0.176363160332191;0.002380599;0.001985697;-0.000394902;-0.165883460423196;111.7944885;84.34033447;-27.45415403;-0.245576990407716;-0.99915089;-0.998925467;0.000225423000000058;-0.00022561457158894
"Betula pubescens";"10";"30";13.80975743;19.46538606;0.8809439276622;12.9288135023378;6.5365725576622;0.505581781072196;0.149662746;0.141103971;-0.00855877500000002;-0.0571870771367513;0.003174403;0.002978932;-0.000195471;-0.0615772477533571;116.5927346;68.85964749;-47.73308711;-0.409400184958009;-0.9989889;-0.998954892;3.40079999999743e-05;-3.40424202911306e-05
"Betula pubescens";"10";"35";14.78266908;20.62325573;0.9349794407032;13.8476896392968;6.7755660907032;0.489292168382774;0.160945634;0.140252818;-0.020692816;-0.12857022266289;0.004466981;0.003857891;-0.00060909;-0.13635383718892;138.1710962;95.57944608;-42.59165012;-0.308252965282619;-0.999029673;-0.9988684;0.000161273000000017;-0.000161429639537861
"Betula pubescens";"2";"25";14.78396321;20.32322171;0.9350513166834;13.8489118933166;6.4743098166834;0.467495920730629;0.134705172;0.141235195;0.006530023;0.0484764089087834;0.002237659;0.002363098;0.000125439;0.0560581393322218;117.0176806;70.42717465;-46.59050595;-0.398149285741355;-0.998984713;-0.998945888;3.88250000000756e-05;-3.88644585796335e-05
"Betula pubescens";"2";"30";12.59625042;18.42993866;0.8135457483268;11.7827046716732;6.6472339883268;0.564151794817315;0.133515953;0.119394847;-0.014121106;-0.105763436373779;0.002876269;0.002594305;-0.000281964;-0.0980311646789643;95.78141732;70.10444973;-25.67696759;-0.268078801801552;-0.999170385;-0.999076448;9.39370000000439e-05;-9.40149962511588e-05
"Betula pubescens";"2";"35";11.13728932;16.25146127;0.7325150488328;10.4047742711672;5.8466869988328;0.561923483052835;0.108695126;0.109504218;0.000809091999999997;0.0074436824333779;0.003187598;0.003097071;-9.0527e-05;-0.0283997542977502;130.692258;68.88360639;-61.80865161;-0.472932770126292;-0.998958066;-0.998889645;6.84210000000407e-05;-6.8492364523378e-05
